,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
590,Yung Gawd,2022,78XZA4YyvAgXz30Uw840km,0,0.635,0.58,9,-10.748,1,0.415,0.207,0.0,0.383,0.504,129.961,196347,4
591,Woo York,2022,7cro5M4VydUuVwKVQIGNYl,0,0.8,0.847,1,-9.673,0,0.0704,0.0981,0.852,0.0851,0.392,127.014,371250,3
592,Bando,2022,6p5quGVXwrLG8YEfNzGmMH,0,0.763,0.786,1,-8.748,1,0.311,0.00428,0.00381,0.494,0.343,103.027,74302,4
593,Khushboo Uttam,Loverwa De Diya Dhokha Naya Sal Mein - 2022 Happy New Year,7hiSu35eJGLP03e9qNUdwa,0,0.78,0.94,8,-1.495,0,0.248,0.667,0.0,0.938,0.961,134.999,169777,4
594,SwitLER,Trap 2022,6v06IIChm7E6MZu8RgfS02,0,0.846,0.456,11,-10.161,0,0.256,0.184,3.93e-05,0.163,0.332,75.027,158000,4
595,Sex Music Zone,Synthwave 2022,0iN8p7VxvqpdbGHjQ4RCzA,0,0.448,0.477,7,-12.96,1,0.0327,0.766,0.929,0.12,0.0367,105.026,338286,4
596,Lim Jae Hyun,Drunken confession at night (Prod. 2soo),2Jvl8m0bAt7bS76pLsMeJk,42,0.459,0.443,4,-7.051,1,0.0335,0.704,2.18e-06,0.118,0.152,135.593,246492,4
597,Professori,Night 2022,2CcOp4tZAOyMctbALWZbxR,0,0.575,0.502,5,-7.142,1,0.0265,0.341,0.948,0.146,0.334,94.075,197042,4
598,WINTER,ONCE AGAIN,5vsjD4VbQzkUUlvwFOhppn,62,0.663,0.502,8,-4.788,0,0.0472,0.597,0.0,0.0906,0.481,86.01,169893,4
599,Professori,Children 2022,14rIuV6tVxl4BoxElWK5OX,0,0.709,0.839,9,-5.687,0,0.0286,0.00139,0.884,0.182,0.921,128.007,168617,4
600,BTS,Stay,5YbEHfUUvXsUsg7qNYXUpP,69,0.583,0.69,6,-5.048,1,0.0464,0.114,0.0,0.124,0.35,125.904,206208,4
601,WJSN,AURA,4jP982FpZoDv729D0X8BiN,64,0.773,0.793,8,-2.971,0,0.14,0.193,0.0,0.0719,0.47,119.969,215027,4
602,1Alone1000Strong,Today (2022),4lrGmWuxDeXV5xpdNMUbsF,0,0.771,0.422,1,-15.803,1,0.141,0.0849,0.0,0.281,0.243,128.01,210051,4
603,TAEYEON,Can't Control Myself,559f8rcNNZW07wz5Rfxnfh,58,0.626,0.681,4,-2.979,1,0.0377,0.0263,0.0,0.453,0.229,85.044,181600,4
604,Leellamarz,Never Ending Story (Feat. Dynamicduo),2kIvvkzrcrFqVdPGSHtKYO,42,0.709,0.565,5,-7.408,1,0.103,0.385,0.0,0.107,0.705,79.956,234307,4
605,Sexy Chillout Music Cafe,#Chillwave 2022,6bO3sSS3PCRZQMX0Vbtm1a,0,0.841,0.583,7,-14.785,1,0.044,0.16,0.93,0.095,0.899,120.942,115089,4
606,TOIL,"walk again (feat. Heize, BIG Naughty)",2bPyA0ZFM6CkRURyVcUYWm,44,0.709,0.58,0,-5.687,1,0.0524,0.261,0.0,0.081,0.563,134.012,188920,4
607,DJ Night Children,Happy New Year 2022 X DJ Joget Ma Chi Nya Kukuwa - Remix,0KmRxm6io6aPBGUKyUSYgM,3,0.839,0.829,0,-7.125,1,0.0341,0.197,0.193,0.255,0.867,134.997,268444,4
608,fromis_9,Rewind,2rkF5QMAi4PcG5gdWeTXQs,55,0.699,0.729,2,-3.994,0,0.0475,0.0294,0.0,0.352,0.608,120.932,213467,4
609,William Right,Saturday Night (2022),3xuwLpKdPz1K48V7AoT2vx,0,0.736,0.385,2,-12.8,0,0.0426,0.101,0.00889,0.1,0.518,109.949,318080,4
610,Em Beihold,Numb Little Bug,3o9kpgkIcffx0iSwxhuNI2,83,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
611,William Right,Going Home (2022),2d5UjHjHX2hk7fjFh63emq,0,0.273,0.351,0,-9.028,1,0.0314,0.194,0.0,0.149,0.361,179.446,250394,3
612,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O,90,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
613,William Right,God's Wonderland (2022),3phmMLcoCoyS3SfWGcCBmo,0,0.479,0.53,3,-6.222,0,0.027,0.181,0.0,0.0609,0.314,86.495,192009,4
614,PSY,Celeb,3F7ONltjlWoXuvpzK01YSK,57,0.832,0.682,1,-3.828,1,0.046,0.00905,0.0,0.103,0.94,127.948,199766,4
615,William Right,The Duel (2022),6yL1rqGAbybZuR24UKm2S2,0,0.43,0.31,2,-7.092,1,0.0317,0.823,0.0,0.157,0.611,173.549,132152,3
616,Justin Bieber,Honest (feat. Don Toliver),2KdKh9vHbKW0tZLqtpxxI0,81,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322,4
617,Sex Music Zone,Mellow Disco 2022,172TcvFzNClURPK7XJGL4R,0,0.455,0.418,5,-16.324,1,0.0326,0.604,0.977,0.085,0.079,105.094,338286,4
618,SEVENTEEN,March,5Av3flFGhQPu960OvjeNhm,68,0.662,0.933,11,-3.099,0,0.0614,0.012,0.0,0.0689,0.622,119.985,196187,4
619,Bella Element,Years and Years,0ZuC3jETtQphELPLhqjwnv,0,0.325,0.114,4,-22.209,0,0.0307,0.706,0.916,0.123,0.0401,141.975,155932,4
620,Time Shard,Metamind - 2022 Remaster,3YPlGiPnGVByINMVMs38Al,0,0.62,0.737,0,-11.977,1,0.0346,0.00157,0.825,0.0725,0.732,100.919,502253,4
621,Kanye West,True Love,06JvOZ39sK8D8SqiqfaxDU,87,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,148571,4
622,Sexy Chillout Music Cafe,#Deep House 2022,6PrvZt9xnNA5ZG3dr8TP6Z,0,0.774,0.483,6,-15.523,1,0.0478,0.00616,0.829,0.138,0.082,124.051,183822,4
623,Ed Sheeran,2step (feat. Lil Baby),2UN0lp72LAusrXi8LLVomt,81,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,163450,4
624,Time Shard,Zero - 2022 Remaster,7AL6CYD9vq95J6sInrXubl,0,0.654,0.732,7,-11.688,1,0.0392,0.00036,0.846,0.143,0.379,113.877,496320,4
625,Machine Gun Kelly,make up sex (feat. blackbear),50eJOxJiGmJ7PBZaTKpje1,76,0.665,0.678,5,-4.122,0,0.0315,0.00156,0.0,0.474,0.682,131.986,122570,4
626,Time Shard,Oracle - 2022 Remaster,3f78pdhlYlS8DTxO36Zcg9,0,0.563,0.808,7,-10.455,1,0.0337,0.00024,0.425,0.0882,0.648,95.037,524947,4
627,TAEIL,Starlight,00Coyxt9mTec1acC52qtWa,66,0.643,0.735,2,-3.703,1,0.0302,0.0786,0.0,0.101,0.502,111.961,225817,4
628,Martin-es,Volando - 2022 Remaster,2JhPpFTalJLNmur6koXg6f,0,0.818,0.777,6,-9.123,0,0.113,0.000233,0.503,0.0769,0.667,119.994,504438,4
629,Benson Boone,In The Stars,1ei3hzQmrgealgRKFxIcWn,88,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3
630,K.H. Gorman,6:00 on a rainy Monday in late November of the year 2022,24oj0VevUrCn6QCeL7k9gl,0,0.569,0.497,2,-14.223,1,0.0424,0.0234,0.0385,0.106,0.919,91.883,147017,4
631,Juice WRLD,Hide,5oPq7aUIkeGKd9up7YcmHy,22,0.715,0.638,5,-5.017,0,0.0751,0.0616,0.0,0.157,0.151,149.999,205800,4
632,Time Shard,Youniverse - 2022 Remaster,2dqh57SJGT10okAopVYI5K,0,0.564,0.967,0,-9.072,0,0.0504,0.000885,0.819,0.539,0.493,135.015,313960,4
633,Juice WRLD,Lucid Dreams,4feu5kFZYsO6pArpEiViN2,5,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4
634,Blu Music,New 2022 beats,07z4nm6MGj1FbDeqPvoV6x,0,0.847,0.338,6,-12.995,0,0.0495,0.0862,0.881,0.12,0.175,130.038,157021,4
635,Halsey,So Good,6kxaaIeowajN7w21PfMLbu,83,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,176059,4
636,Piek,The Club 2022,1q1sZCHS8hLikiCViUmAy2,0,0.671,0.91,10,-9.177,0,0.0469,0.0184,0.784,0.371,0.265,124.004,294511,4
637,Juice WRLD,Wandered To LA,4eN1JLnCuJzX8uszmJ1lsd,6,0.687,0.645,0,-4.761,1,0.04,0.0509,2.96e-06,0.106,0.424,135.083,189728,4
638,William Right,I Need You (2022),55y1ZPJSaZ0gwspyxgvqbv,0,0.64,0.273,0,-9.106,1,0.0287,0.752,0.0,0.14,0.343,111.664,179953,4
639,Juice WRLD,Come & Go,4oB6MnQU0PBuvZNv0F5fYn,8,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4
640,William Right,Saturday Night (Reprise 2022),45ZRM6DiNKun3TvlZ6eCnP,0,0.701,0.368,2,-9.392,0,0.0368,0.031,0.00041,0.107,0.501,109.946,230786,4
641,Edomite,Great Shark - 2022 mix,6JCr2tkVEczqNZDVZheNRp,0,0.711,0.299,6,-21.284,0,0.1,0.0307,0.384,0.133,0.297,123.016,548505,4
642,Juice WRLD,Used To,19MmfDOiG1j7XskeGHxaPu,4,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.202,84.504,176443,4
643,"Beats,by,dizzy",2022 things to change,17I2GV2tBGBOQ9Ngnn3gNm,0,0.621,0.711,9,-7.679,0,0.0405,0.379,0.387,0.136,0.407,90.507,192804,4
644,Harry Styles,Grapejuice,4j6kId9QIqhoXvqHKgSKa0,87,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,191959,4
645,William Right,Going Home (Duet 2022),41Jbbj4t5bNSaCPtV7sndW,0,0.28,0.341,0,-8.544,1,0.029,0.237,0.0,0.149,0.304,178.701,250394,3
646,Kendrick Lamar,Die Hard,2g6tReTlM2Akp41g0HaeXN,85,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,239027,4
647,SARDONIC WITCHERY,Licantropia - 2022 Version,5h8YGRGJVgjeszhgpm8g7C,0,0.209,0.997,1,-1.329,1,0.136,0.00232,0.914,0.394,0.0254,174.826,346375,4
648,HEIZE,Distance (Feat. I.M of MONSTA X),2bfagt2SWQiC0IHhZgMSS7,58,0.599,0.52,0,-7.374,0,0.0824,0.248,0.0,0.158,0.646,173.93,191191,4
649,Slichtnacht,Esclavo - 2022 Remastered Version,0rfZRBzCOuSeaDrgPjrh4z,0,0.542,0.987,8,-7.534,1,0.0328,3.67e-05,0.943,0.0787,0.476,140.007,300000,4
650,fromis_9,Cheese,1Tvb3rwkROjE3lz7WX1pRs,54,0.791,0.701,11,-3.438,1,0.176,0.181,0.0,0.341,0.895,116.877,181253,4
651,Master,Betrayal - Remaster 2022,5yj1dm48yVNOfJyiWt5RUv,2,0.464,0.968,1,-5.483,1,0.111,1.46e-06,0.612,0.225,0.625,160.04,208947,4
652,Lenin Ramírez,Se Acabo - En Vivo,0lyZyn18awzOJuVM7qzCmd,76,0.593,0.364,2,-7.242,1,0.175,0.515,0.0,0.348,0.652,83.133,230000,4
653,The Cherry Blues Project,Dawn - 2022 Mix,4CcNW49w3mcunLZmgGbKlN,0,0.128,0.418,11,-14.376,0,0.0367,0.962,0.865,0.187,0.0315,85.864,220605,4
654,fromis_9,Blind Letter,0m9rYzS9NLLN9ioiJA0pT1,55,0.52,0.685,4,-4.4,1,0.157,0.425,0.0,0.0761,0.49,155.352,160360,4
655,Slichtnacht,Escape - 2022 Remastered Version,0fNnbYzqDUyjcZZ5lwR8rX,0,0.664,0.953,7,-7.106,0,0.0394,0.0564,0.017,0.29,0.455,139.981,281143,4
656,BIG Naughty,"Period,",38SVRILv0fGQYNVmICJvVO,44,0.637,0.774,9,-4.374,1,0.248,0.613,0.0,0.185,0.666,160.196,171547,4
657,Slichtnacht,Nergal - 2022 Remastered Version,6kQLlLrnmsbzy9Q2qvO8ZQ,0,0.552,0.97,7,-9.735,1,0.0436,0.00314,0.565,0.0832,0.238,139.996,233143,4
658,NEIKED,I Just Called,0H8Tclo4x4kbZruQtZFNSX,77,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,150560,4
659,Slichtnacht,Desolado - 2022 Remastered Version,4t6vgpsw0sMNEdbOXBdtPe,0,0.537,0.715,10,-10.321,0,0.036,4.77e-05,0.381,0.372,0.148,134.988,309333,4
660,fromis_9,Up And,2HVPvpRzWsC61u2wpqcBPw,54,0.803,0.88,6,-2.486,0,0.125,0.0688,0.0,0.115,0.79,125.026,192373,4
661,Slichtnacht,Instagirl - 2022 Remastered Version,0tY2pKuI3smlBB9qpOjyXY,0,0.497,0.844,8,-10.703,0,0.0447,1.91e-05,0.378,0.048,0.184,139.992,221143,4
662,SEVENTEEN,Shadow,2rwJP8OEao5y3xexw52HfD,69,0.686,0.84,10,-5.221,1,0.0694,0.119,0.0,0.107,0.704,152.122,212653,4
663,Slichtnacht,Grief - 2022 Remastered Version,6cGzSPDlWWtUSUzoihS2bv,0,0.515,0.706,5,-9.27,0,0.0286,0.03,0.000188,0.298,0.373,124.98,357905,4
664,Tyga,Freaky Deaky,3vySEUpD0tc801F2WZDLYw,82,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,215281,4
665,Eliseu Carvalho,Who's There? 2022,7jo3pXENgnt8zXXCQm2Om5,0,0.501,0.821,7,-7.562,1,0.0476,0.0038,0.0395,0.27,0.136,101.955,264411,4
666,Khalid,Skyline,1QxIFMs4M8qd5cbJJu80v4,79,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895,5
667,Eliseu Carvalho,Krafty Days 2022,18IzyQBkLl4qMZj7Pkm4u3,0,0.807,0.58,1,-12.847,1,0.0856,0.0139,0.939,0.0996,0.554,119.952,214608,4
668,HEIZE,Thief (Feat. MINNIE of (G)I-DLE),7jSs3iUhwTbo03BTuzmdvY,51,0.814,0.503,5,-7.242,0,0.122,0.347,2.23e-05,0.112,0.393,97.972,213377,4
669,Time Shard,Cosmic Carrot - 2022 Remaster,49u25ckAvC2vLaOFAKON5w,0,0.318,0.295,0,-16.727,1,0.0319,0.0374,0.0181,0.0887,0.0506,105.494,328320,4
670,Conan Gray,Memories,7AYP21Q4qnxw2WxETEvSRb,81,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4
671,Time Shard,Central Sun - 2022 Remaster,5feUtvS7uI6VdYlkOdz9pJ,0,0.332,0.712,4,-12.841,0,0.0787,0.00683,0.878,0.132,0.411,75.671,253840,3
672,Jonas Blue,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,77,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,188894,4
673,Time Shard,Star Glyph - 2022 Remaster,4yDxXSXBwOfqRFiPU0HNnh,0,0.275,0.713,7,-10.362,1,0.0345,0.00213,0.929,0.13,0.637,112.371,274933,3
674,BIG Naughty,Poker (Feat. Dvwn),22FORLyoDr8bjJCVOeUan2,46,0.596,0.404,8,-7.854,1,0.0457,0.822,0.0,0.184,0.614,82.843,212840,4
675,Time Shard,Hunab Ku - 2022 Remaster,6vENvnry4Ug2KeDKuKQK42,0,0.521,0.807,7,-12.73,1,0.0391,1.55e-05,0.918,0.298,0.175,153.967,457307,4
676,DAVICHI,Fanfare,0HnOuV8mqOxAhxT6Z2BVco,45,0.563,0.803,0,-2.144,1,0.0451,0.342,0.0,0.381,0.548,97.977,209307,4
677,Time Shard,Human Error - 2022 Remaster,4oSDN3b30psnWQcdDWXNOu,0,0.291,0.687,8,-10.661,1,0.0399,0.0049,0.434,0.0912,0.0392,108.004,428480,4
678,KIMSEJEONG,"Love, Maybe (Acoustic Ver.)",3V2fMXzPJLkIQyRgwOLgip,63,0.614,0.513,10,-5.442,1,0.0291,0.482,0.0,0.114,0.336,86.005,171680,4
679,Time Shard,Voodoo Chronometer - 2022 Remaster,0Y6jZQ942ExYc3DwkbjNUD,0,0.573,0.882,11,-9.497,0,0.041,0.000142,0.892,0.137,0.63,130.822,470787,4
680,TAEYEON,Weekend,0n1jo6k1GUzyrcXW2aS0iL,61,0.74,0.854,8,-2.209,1,0.0525,0.0783,0.000532,0.253,0.856,114.029,233413,4
681,Christopher Ramseur,Years,4jZvsvNl131IOgiQDGmqcu,0,0.891,0.565,0,-10.602,1,0.0635,0.000793,0.641,0.096,0.329,128.005,182952,4
682,Imagine Dragons,Wrecked,09xCKJXHDLbQmpotW2S2h1,8,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,244005,4
683,Time Shard,Reality Helmet - 2022 Remaster,2uPKktN8aIPn3tWSUIrz7n,0,0.606,0.965,10,-8.171,0,0.0515,5.42e-05,0.845,0.642,0.457,134.98,506867,4
684,Imagine Dragons,Bones,4LLF8b3yQ70UhorjJzmBuf,10,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265,4
685,Time Shard,Metatron's Cube - 2022 Remaster,61f8ZV6oOPx3yww9QH0vWD,0,0.511,0.809,7,-10.515,1,0.0474,0.000338,0.87,0.18,0.0747,150.976,358853,4
686,Imagine Dragons,Follow You,1x8KkFQPnSRxYdvsdeYEmp,8,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
687,Time Shard,Dream Messages - 2022 Remaster,4WuBbpYdKsJxilb46dutT9,0,0.375,0.626,10,-8.631,0,0.0664,0.000127,0.879,0.103,0.134,97.35,390387,4
688,Imagine Dragons,Enemy - From the series Arcane League of Legends,3Ka8XtliTKJJ9A5cW2QnVP,6,0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,173381,4
689,Time Shard,Expand Forever - 2022 Remaster,3INPb1gpR014DX9bsyEXmO,0,0.369,0.925,9,-10.71,0,0.0571,2.96e-05,0.863,0.416,0.171,179.933,302627,4
690,Imagine Dragons,Bad Liar,4DwvcPnLLHKiF85K27XyEZ,0,0.307,0.637,3,-6.993,1,0.0569,0.0732,0.0,0.368,0.0805,88.693,260773,4
691,Time Shard,The Others - 2022 Remaster,613GJzJTDc2f4TvHj56WsH,0,0.156,0.21,2,-26.645,1,0.0472,0.717,0.968,0.109,0.0556,140.719,181000,5
692,Imagine Dragons,It's Time,5Ur8LY4L0uRWF8dgDvYxRe,7,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.144,0.858,105.009,240307,4
693,Monica Latrell,happy 2022 <3,1TQA7GIvmK6Dpi0iBjeBJu,0,0.573,0.145,11,-33.339,1,0.919,0.857,3.14e-06,0.383,0.249,80.697,67648,4
694,Imagine Dragons,Shots,16mgVDaHqPZ992j3Inj72X,6,0.553,0.76,2,-6.861,1,0.0369,0.00708,0.0106,0.313,0.338,104.953,232333,4
695,Time Shard,25th Century - 2022 Remaster,3PwVARcMkEWrGoYCHSJ9wz,0,0.342,0.758,10,-11.414,0,0.0456,0.000189,0.219,0.518,0.156,119.951,388107,4
696,Imagine Dragons,Enemy - from the series Arcane League of Legends,67AR6LTJY6hGc2tLXmddf0,6,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4
697,Time Shard,Psionic Lattice - 2022 Remaster,3fm1ltQyvW30SbUb5FEbMf,0,0.638,0.976,10,-6.351,0,0.0431,0.000241,0.845,0.159,0.555,130.857,470480,4
698,Imagine Dragons,Walking The Wire,6JBwYZhHEg7g7fbH4AGEOP,6,0.373,0.775,4,-5.306,1,0.0431,0.0114,2.34e-06,0.122,0.128,99.366,232907,4
699,Oriental Meditation Music Academy,Lantern Festival 2022,5qdRFYXIsEZt2EkC9XKXWw,0,0.571,0.589,10,-10.233,1,0.0314,0.65,0.764,0.224,0.388,122.664,179363,4
700,Time Shard,Photon (Wave) - 2022 Remaster,7vH2fxmGs7L4WnNhb3HFI8,0,0.264,0.916,4,-7.345,1,0.0444,0.000731,0.74,0.435,0.392,137.914,477360,4
701,Time Shard,Photon (Particle) - 2022 Remaster,1OhGWAELgIh35eHS2QxJ4p,0,0.614,0.898,11,-8.701,0,0.0516,0.0157,0.732,0.646,0.799,137.86,445253,3
702,Imagine Dragons,Believer,3fxxAOF3hkEWUAHzp5CFUJ,1,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,204347,4
703,Time Shard,Crystal Oscillations - 2022 Remaster,3OrlZLcu0IsZ415o1HqBpR,0,0.35,0.416,10,-14.503,0,0.0361,0.000763,0.761,0.0901,0.0387,119.9,921120,4
704,Imagine Dragons,Thunder,0Z0Pfxlk1fn0ExLVJCnOMY,1,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,187147,4
705,Time Shard,Mind Tundra - 2022 Remaster,4d3vtlq24pNlTpRg2Vqmnd,0,0.278,0.366,0,-18.575,0,0.0494,0.891,0.868,0.104,0.0376,79.89,238987,4
706,BOYCOLE.,2022 and some more,5HYJe3jBS1blIIUspPMZaO,0,0.645,0.577,2,-7.43,1,0.0357,0.337,0.0,0.0793,0.622,110.044,186533,4
707,Nick Gill,It Probably Won't Be The Best Year Of Our Lives (An Anthem For 2022),7qQRqE8b4hNv8KK5SsIzMV,0,0.565,0.674,10,-9.171,1,0.0743,0.257,0.0,0.0694,0.82,152.238,115388,4
708,Time Shard,Magnetic Storm - 2022 Remaster,7wE5siwy2p4BEWn4SMmM0q,0,0.576,0.96,2,-8.712,1,0.0466,6.16e-05,0.928,0.593,0.741,153.983,417680,4
709,Sexy Chillout Music Cafe,Housewarming Party Mix 2022,6eWwHqhlEcHgW45OS0F84X,0,0.635,0.347,8,-16.422,0,0.0374,0.18,0.786,0.112,0.0649,114.975,306783,4
710,Imagine Dragons,On Top Of The World,3F44dQhDUYsVEqjn883kfP,1,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,192800,4
711,William Right,I Need You (Duet 2022),5KfrnvfrfySrXDgT4rS0nY,0,0.591,0.328,0,-9.948,1,0.03,0.537,0.0,0.129,0.336,111.796,180261,4
712,SARDONIC WITCHERY,Rising Hell - 2022 Version,7jr9wcDSbw7Q61ZMu63EWe,0,0.216,0.973,11,-4.965,1,0.12,2.44e-05,0.0,0.166,0.0545,119.115,359125,3
713,Dean Warren,Summer Evening - 2022 Remastered Version,0pE0VqACPLQYr1YYasjAGr,0,0.734,0.498,2,-12.637,1,0.0572,0.83,0.886,0.691,0.287,130.065,200510,4
714,Dean Warren,Won't Forget - 2022 Remastered Version,7EJsz5KM50ecoDtOoyW1P2,0,0.512,0.761,4,-9.13,1,0.055,0.0951,0.00289,0.266,0.464,114.064,271842,4
715,SARDONIC WITCHERY,Freezing Darkness - 2022 Version,6LF3NQNhgXRKzLhW1UAmdj,0,0.34,0.992,9,-3.652,0,0.0712,5.06e-05,0.375,0.322,0.037,159.953,256652,4
716,SARDONIC WITCHERY,Infernal Kingdom - 2022 Version,6R0DkocY4fXn29OqSl1hkK,0,0.272,0.98,11,-1.448,1,0.092,0.0524,0.0741,0.655,0.0356,80.007,340750,4
717,SARDONIC WITCHERY,Luxuria Total - 2022 Version,7j0m03baV8M3vGQ3tWFuKq,0,0.383,0.983,1,-3.297,1,0.0627,5.55e-05,0.36,0.174,0.0377,85.055,354218,4
718,Ferreck James,Years,70lw3UVIT1z8KoR3sa3g32,0,0.594,0.845,9,-5.88,0,0.0536,0.00311,0.000982,0.0639,0.523,122.044,238033,4
719,Jhordan Welsch,Yearning,4oJs1GverLtyCqNPmQRZfZ,0,0.755,0.527,1,-10.06,0,0.0436,0.00175,0.881,0.173,0.152,120.009,458000,4
720,Dan Barker,Sandman - 2022 Remastered Version,7q45chgcWwFsYP1bJWzzuX,0,0.747,0.393,6,-13.21,0,0.24,0.206,0.886,0.0785,0.607,169.984,133146,4
721,SARDONIC WITCHERY,Magic Ritual - 2022 Version,5LzKNsw373N8gMzF7EsZp3,0,0.291,0.996,2,-2.975,1,0.12,4.84e-05,0.467,0.204,0.0374,165.028,331103,4
722,Dan Barker,Prosperity - 2022 Remastered Version,5wfugaSJD3yUGHo4arFuLM,0,0.76,0.474,0,-9.981,1,0.0547,0.385,0.573,0.0828,0.62,99.988,346149,4
723,Master,Special Skills - Remaster 2022,6u58l9CgS5FaxvWZf3Ip03,1,0.418,0.986,1,-5.287,1,0.107,1.11e-06,0.902,0.0817,0.561,170.041,296827,4
724,Master,Blind Hatred - Remaster 2022,74tO2k3xlibifqmx6Lpgdc,1,0.458,0.984,1,-5.678,1,0.0791,1.55e-06,0.799,0.205,0.718,155.103,361347,4
725,Dan Barker,Lost - 2022 Remastered Version,7fHjI1hxKbbHEpQmpENiBN,0,0.685,0.228,6,-15.064,0,0.0459,0.242,0.66,0.121,0.164,81.977,182256,4
726,gbaby412,10 Years,6oBVRhJaHmSB4lnGCs7VDF,0,0.727,0.353,6,-12.342,1,0.278,0.642,5.49e-05,0.339,0.331,98.021,82244,4
727,Yarik 555 Max,New Year,0TyZmVhwR9Ndf8XfKisuHe,0,0.796,0.764,0,-10.763,1,0.0991,0.000276,0.858,0.0624,0.112,128.012,120346,4
728,Time Shard,X-Ray Ears - 2022 Remaster,279cmYtlly125lcqu9hb4G,0,0.629,0.854,11,-8.752,1,0.0473,0.0927,0.824,0.139,0.46,150.799,389907,4
729,ZP,Year Round,4pWdxcT1mvxWlFQqudwqUo,0,0.738,0.339,5,-17.878,1,0.567,0.107,0.0,0.25,0.741,88.477,270473,4
730,Imagine Dragons,Demons,5PctSrOKiUvOAnOrkUHysT,4,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,177507,4
731,Machine Gun Kelly,emo girl (feat. WILLOW),3tBZ60j1jQ7NJm8IjelyQe,75,0.412,0.881,2,-3.502,1,0.087,0.00039,5.82e-05,0.923,0.359,165.012,159096,4
732,Imagine Dragons,Sharks,0TyUOnU4H4GLqOcrH0auc8,81,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,190883,4
733,Gym Workout Downtown,Motivation in 2022,77pUyPf2F9K1OqEmDKvFU2,0,0.698,0.42,7,-14.457,1,0.062,0.000148,0.792,0.104,0.138,138.932,167500,4
734,New Year 2022,Galaxy,6ZtLCXfmrInWZ85q9DXNz2,0,0.726,0.639,7,-10.328,1,0.0534,0.0631,0.918,0.183,0.312,122.005,157514,4
735,Yerin Baek,It was me,5RT8qSUlKvZqnJDjxM5Oma,46,0.652,0.745,2,-6.024,1,0.0255,0.096,3.25e-05,0.251,0.616,112.981,200789,4
736,OH MY GIRL,Real Love,6XQ79k5r81pcYZSutBED2t,53,0.629,0.792,7,-3.223,1,0.111,0.196,0.0,0.281,0.615,109.845,201320,4
737,Meenu Muradya,Happy New Year 2022 Gayi Rae Purani Nai Lag Gi Maja M Rijyo Dosti Mhara,6l1n4dLEQJSA6DUCf3jZ3W,0,0.65,0.885,1,-3.283,0,0.0398,0.389,2.21e-06,0.397,0.948,79.902,608628,4
738,Adam Melchor,Light Year,3KNQwQpL0arVw85PB30hHm,0,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01,188044,4
